SET:|TTL:|PPN:|2000|4000|4170|1100|3000|3010|3120|5090|E001|7101|RVK40013|DSTATUS42001|DSTATUS42002|DSTATUS42003|5550|4020|5100|5500|RVK40011|RVK40012|RVK40014|4150|RVK40015|3100;;;;;;;;;;;;;;;
Pica2rvk-Export|1|1752461029|978-3-8325-5245-9|Modelle und Experimente im Chemieunterricht; eine Videostudie zum fachspezifischen Lehrerwissen und -handeln|Studien zum Physik- und Chemielernen$lBand 309|2021|Strübe, Martina ; ID: gnd/1229933840$BVerfasserIn$4aut|Sumfleth, Elke *1952-* ; ID: gnd/121127419$BAkademischeR BetreuerIn$4dgs|Universität Duisburg-Essen ; ID: gnd/10050375-5$BGrad-verleihende Institution$4dgg|DW 1700 [Pädagogik / Erwachsenenbildung und Jugendbildung / Außerschulische Jugendbildung / Allgemeines und Deutschland]|06-08-21 : l01|Che G 300: 15|0|false|false|false||||||||||;;;;;;;;;;;
Pica2rvk-Export|425|391826808|3-7614-2508-2|Chemie in Flammen; mit Kerze, Zündholz und Feuerzeug||2004|Schwedt, Georg *1943-* ; ID: gnd/120302233|||VB 2000 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch]|09-11-04 : l01|Che G 360: 104|0|false|false|false|||Sekundarstufe 1 ; ID: gnd/4054365-1|||||||;;;;;;;;;;
Pica2rvk-Export|426|390484717|3-527-31066-5|Lehrbuch der physikalischen Chemie||2004|Wedler, Gerd *1929-2008* ; ID: gnd/105189715|||VE 5010 [Chemie und Pharmazie / Physikalische und theoretische Chemie / Physikalische und Theoretische Chemie allgemein / Lehrbücher s.a. bei den entsprechenden Systemstellen]|22-10-04 : l01|Che B 10: 51|201|false|false|false|Physikalische Chemie ; ID: gnd/4045959-7|5., vollst. überarb. und aktualisierte Aufl.|Physikalische Chemie ; ID: gnd/4045959-7||s| |a|Chemistry, physical and theoretical|VE 5010|Chemie und Pharmazie / Physikalische und theoretische Chemie / Physikalische und Theoretische Chemie allgemein / Lehrbücher s.a. bei den entsprechenden Systemstellen|W393 (5)|||;;;;;;;;;;;;
Pica2rvk-Export|427|388853190|3-527-30970-5|Chemie rund um die Uhr; [das Buch zum Jahr der Chemie 2003]||2004|Mädefessel-Herrmann, Kristin *1963-* ; ID: gnd/114646007||Gesellschaft Deutscher Chemiker ; ID: gnd/2012027-8|VB 4050 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie der Chemie und Pharmazie an: / Hochschulen]|30-08-04 : l01|Che A 10: 42|201|false|false|false|$ABVB||Alltag ; ID: gnd/4001307-8||VB 2000|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch|M184|||;;;;;;;;;
Pica2rvk-Export|428|387548491|3-7614-2546-5|Spielend lernen im Chemieunterricht|Kopiervorlagen Chemie|2004|Marticke, Reinhard|||VB 4060 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Hochschulen]|04-08-04 : l01|Che G 120: 42|0|false|false|false|||Chemieunterricht ; ID: gnd/4009832-1|||||||;;;;;;;;;;;;;;
Pica2rvk-Export|429|387029850|3-11-018146-0|Allgemeine und anorganische Chemie; Lehrbuch für Studenten mit Nebenfach Chemie|De-Gruyter-Lehrbuch|2004|Riedel, Erwin *1930-* ; ID: gnd/138939438|||VH 5010 [Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie]|17-06-04 : l01|Che B 10: 45|201|false|false|false|Anorganische Chemie ; ID: gnd/4002145-2|8., überarb. Aufl.|Anorganische Chemie ; ID: gnd/4002145-2||s| |a|Chemistry, inorganic|VH 5010|Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie|R549 A4 (8)|||;;;;;;;;;;;
Pica2rvk-Export|430|38666305X|3-527-31081-9|Experimente rund ums Kochen, Braten, Backen|Chemie macht Spaß!|2004|Schwedt, Georg *1943-* ; ID: gnd/120302233|||VB 2000 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch]|11-04-09 : l01|Che B 100: 18|201|false|false|false|||Lebensmittel ; ID: gnd/4034870-2||VN 8000|Chemie und Pharmazie / Angewandte und technische Chemie / Lebensmittelchemie und Lebensmitteltechnologie allgemein / Formalschlüssel zur Fachsystematik Chemie / Allgemeines$AOBV|S412|||;;;;;;;;;;;
Pica2rvk-Export|431|384062598|978-3-7776-1221-8; 3-7776-1221-9|Lehrbuch der organischen Chemie||2004|Beyer, Hans *1905-1971* ; ID: gnd/131387677|||VK 5010 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher$ABSZ]|29-07-04 : l01|Che E 10: 8|201|false|false|false|Organische Chemie ; ID: gnd/4043793-0|24., überarb. Aufl.|Organische Chemie ; ID: gnd/4043793-0| |a|Chemistry, Organic|VK 5010|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher$ABSZ|B573 (24)|||;;;;;;;;;;;
Pica2rvk-Export|432|382868943|3-89676-766-6|Chemie in der Grundschule||2004|Kaiser, Astrid *1948-* ; ID: gnd/115482113|||DP 5020 [Pädagogik / Didaktik und Methodik des Unterrichts / Didaktik einzelner Sachgebiete und Themen / Einzelne Unterrichtsfächer / Sachunterricht / Einzelne Unterrichtsthemen]|11-04-09 : l01|Che G 360: 102|0|false|false|false|||Grundschule ; ID: gnd/4022349-8|||||||;;;;;;;;;;;;;
Pica2rvk-Export|433|381005054|3-527-31147-5|Fritten, Fett und Faltencreme; noch mehr Chemie im Alltag|Erlebnis Wissenschaft|2004|Emsley, John *1938-* ; ID: gnd/115585591|||VB 2000 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch$AOBV]|07-04-04 : l01|Che F 10: 17|0|false|false|false|||Alltag ; ID: gnd/4001307-8|||||||;;;;;;;;;;
Pica2rvk-Export|434|376904658|3-8309-1362-1|Einsatz computerbasierter concept maps zur Wissensdiagnose in der Chemie; empirische Untersuchungen am Beispiel des chemischen Gleichgewichts|Internationale Hochschulschriften$l428|2004|Stracke, Iris|||VC 6050 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Chemometrie Statistik und Datenverarbeitung in Chemie und Pharmazie Mustererkennung (Pattern Recognition) / Allgemeines]|28-06-04 : l01|Che G 140: 4|0|false|false|false|$ABVB||Pädagogische Diagnostik ; ID: gnd/4121444-4|||||||;;;;;;;;;;;;
Pica2rvk-Export|435|365122890|3-906390-30-6|Düfte; Signale der Gefühlswelt||2004|Ohloff, Günther *1924-2005* ; ID: gnd/172293685|||WW 1744 [Biologie / Anatomie und Physiologie von Mensch und Tier, Vorklinische Medizin / Morphologie, Anatomie und Physiologie allgemein; Anatomie, Physiologie und Biochemie einzelner Organe und Organsysteme von Mensch und Tier / Anatomie, Physiologie und Biochemie einzelner Organe und Organsysteme von Mensch und Tier / Reiz- und Sinnesphysiologie allgemein, sensorische Rezeptoren / Chemorezeptoren (Chemische Sinne): Geruchssinn, Geschmacksinn, Feuchtrezeptor, Kohlendioxid-Rezeptoren usw. / Einzelne biologische Disziplinen / Homo]|12-11-04 : l01|Che E 550: 38|201|false|false|false|Geschichte||Signalstoff ; ID: gnd/4686384-9||WW 1744|Biologie / Anatomie und Physiologie von Mensch und Tier, Vorklinische Medizin / Morphologie, Anatomie und Physiologie allgemein; Anatomie, Physiologie und Biochemie einzelner Organe und Organsysteme von Mensch und Tier / Anatomie, Physiologie und Biochemie einzelner Organe und Organsysteme von Mensch und Tier / Reiz- und Sinnesphysiologie allgemein, sensorische Rezeptoren / Chemorezeptoren (Chemische Sinne): Geruchssinn, Geschmacksinn, Feuchtrezeptor, Kohlendioxid-Rezeptoren usw. / Einzelne biologische Disziplinen / Homo|O37|||;;;;;;;;;;
Pica2rvk-Export|436|1604698101|3-936290-02-4|Materialien für einen alltagsorientierten Chemieunterricht; das Genussmittel Wein; der Werkstoff Glas; das Lebensmittel Milch; Chemie in der Federtasche; Seifen und Waschmittel; Luft- und Wasserverschmutzung; Kunststoffe; Haushaltsreiniger|Materialien des Zentrums für Didaktik, ZfD$l2|2003|Woest, Volker||||25-04-03 : l01|Che H 500: 22|202|false|false|false|||||VB 4063||W843|||;;;;;;;
Pica2rvk-Export|437|1603476016|3-411-04171-4|Duden - Das Wörterbuch chemischer Fachausdrücke; [der Schlüssel zur chemischen Fachsprache - für Schule, Studium und Beruf]||2003||Neumüller, Otto-Albrecht *1930-2019* ; ID: gnd/170466132$BBearb.||VC 1000 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die Allgemeine Chemie]|12-02-03 : l01|Che A 2: 16|201|false|false|false|Chemie ; ID: gnd/4009816-3||||s| |a|Chemistry |a|Dictionaries|VC 1000|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die Allgemeine Chemie|N493|||;;;;;;;;;;
Pica2rvk-Export|438|1473310733||Chemikerinnen - es gab und es gibt sie||2003|||Gesellschaft Deutscher Chemiker ; ID: gnd/2012027-8||27-03-14 : l01|Che A 50: 42|202|false|false|false|||||VB 3100||G389|||;;;;;;;;;;;;;;
Pica2rvk-Export|439|1320403352|3-7614-2474-4|Elektrochemische Stromquellen||2003|Tausch, Michael W.||||22-01-06 : l01|Che G 160: 78,2|0|false|false|false|||Sekundarstufe 2 ; ID: gnd/4054367-5|||||Unterrichtspraxis S II Chemie$l2||;;;;;;;;;;;;;;
Pica2rvk-Export|440|117886264X|978-3-7614-2384-4; 3-7614-2384-5|Chemie der Gebrauchsmetalle||2003||Glöckner, Wolfgang *1927-2015* ; ID: gnd/136360483||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|17-12-03 : l01|Che G 300: 4,5|0|false|false|false|Sekundarstufe 2 ; ID: gnd/4054367-5|||||||Handbuch der experimentellen Chemie$hHrsg.: Wolfgang Glöckner ... Autoren: Hans Joachim Bader ...$lBd. 5||;;;;;;;;;;;;
Pica2rvk-Export|441|1178854256|3-7614-2399-3|Chemisch-technische Synthesen und Umweltschutz||2003||Fichtner, Erle||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|22-12-03 : l01|Che G 160: 54,8|0|false|false|false||||||||Materialien-Handbuch Kursunterricht Chemie$hHrsg.: Heinz Wambach$l8||;;;;;;;;;;;;;;;
Pica2rvk-Export|442|1175233455|3-7614-2425-6|Wasser||2003|Pfeifer, Peter|||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|23-05-03 : l01|Che G 160: 57,2|0|false|false|false|Sekundarstufe 1 ; ID: gnd/4054365-1|2., überarb. Aufl.||||||Unterricht Chemie$hHrsg.: Heinz Schmidkunz ...$lBand 2||;;;;;;;;;;;;;;
Pica2rvk-Export|443|1174525673|3-12-759510-7|Kopiervorlagen für den Chemieunterricht der Sekundarstufe I||2003||||VB 4073 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|06-05-03 : l01|Che H 500: 20 KV|202|false|false|false|Sekundarstufe 1 ; ID: gnd/4054365-1|1. Aufl.|||VB 4063||K83 -2|Lesetexte für den Chemieunterricht$hAchim Bühler; Erwin Graf$l2||;;;;;;;;;;;;;
Pica2rvk-Export|444|366398741|978-3-527-30810-1; 3-527-30810-5|Chemische Experimente in naturwissenschaftlich-technischen Museen; farbige Feuer und feurige Farben|Chemie macht Spaß!|2003|Schwedt, Georg *1943-* ; ID: gnd/120302233|||VB 2300 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Geschichte der Chemie und Pharmazie / Gesamtdarstellungen / Allgemeines]|31-10-03 : l01|Che G 360: 101|0|false|false|false||z|Geschichte||Naturwissenschaftliches Museum ; ID: gnd/4352774-7|||||||;;;;;;;;;;;
Pica2rvk-Export|445|365235245|3-89873-625-3|Schulchemische Experimente zum biokatalytischen Abbau ausgewählter Naturstoffklassen||2003|Orth, Jean Marc|||VB 4052 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie der Chemie und Pharmazie an: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|15-04-03 : l01|Che G 360: 100|0|false|false|false||1. Aufl.|Chemieunterricht ; ID: gnd/4009832-1|||||||;;;;;;;;;;;;;;
Pica2rvk-Export|446|36516545X|978-3-11-014683-7; 3-11-014683-5|Grundlagen der organischen Chemie||2003|Buddrus, Joachim *1932-2020* ; ID: gnd/13139245X|||VK 5010 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher]|31-10-03 : l01|Che E 10: 38|201|false|false|false|Biochemie ; ID: gnd/4006777-4|3., überarb. und aktualisierte Aufl.|Organische Chemie ; ID: gnd/4043793-0||s| |a|Chemistry, organic|VK 5010|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher|B927 (3)|||;;;;;;;;;;;
Pica2rvk-Export|447|364602368|3-527-30809-1|Noch mehr Experimente mit Supermarktprodukten; das Periodensystem als Wegweiser|Chemie macht Spaß!|2003|Schwedt, Georg *1943-* ; ID: gnd/120302233|||VB 2000 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch]|11-12-09 : l01|Che G 360: 85|0|false|false|false|$ABVB||Chemie ; ID: gnd/4009816-3|||||||;;;;;;;;;;
Pica2rvk-Export|448|364601396|3-527-30815-6|Green Chemistry - Nachhaltigkeit in der Chemie||2003||Bader, Hans Joachim *1946-* ; ID: gnd/136360602|Gesellschaft Deutscher Chemiker ; ID: gnd/2012027-8|UB 4052 [Physik / Allgemeine Nachschlagewerke, Bibliografien, Geschichte und Philosophie der Physik / Didaktik der Physik / Ausbildungs- und Berufsfragen in der Physik]|24-04-03 : l01|Che G 160: 80|0|false|false|false|Ökologische Chemie ; ID: gnd/4135167-8||Umweltverträglichkeit ; ID: gnd/4061655-1||s| |a|Environmental chemistry||||||;;;;;;;;;;;
Pica2rvk-Export|449|361571631|978-3-8100-3767-1;" 3-8100-3767-2|""Das mit dem Chemischen finde ich nicht so wichtig ..."""; Chemielernen in der Sekundarstufe I aus der Perspektive der Bildungsgangdidaktik|Studien zur Bildungsgangforschung$l3|2003|Spörlein, Eva|||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)$ABVB]|11-03-03 : l01|Che G 140: 3|0|false|false|false|Chemieunterricht ; ID: gnd/4009832-1||Bildungsgang ; ID: gnd/4112762-6|||||||;;;;;;;;;;;
Pica2rvk-Export|450|360066127|3-7614-2466-3|Rätsel im Chemieunterricht; Für die alternative Chemiestunde|Kommentierte Kopiervorlagen$pChemie|2003|Rössel, Hannelore ; ID: gnd/173013309|||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|18-02-03 : l01|Che H 500: 12|201|false|false|false||3., überarb. Aufl.|Sekundarstufe ; ID: gnd/4077347-4||VB 4053|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie der Chemie und Pharmazie an: / Weiterführende Schulen (Gymnasialmittel- und -unterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)|R718 (3)|||;;;;;;;;;;;;
Pica2rvk-Export|451|355616599|3-11-017098-1|Maßanalyse; Theorie und Praxis der Titrationen mit chemischen und physikalischen Indikationen||2003|Jander, Gerhart *1892-1961* ; ID: gnd/123177790|Schulze, Gerhard *1930-* ; ID: gnd/143938215$BForts.||VG 6601 [Chemie und Pharmazie / Analytische Chemie / Analytische Chemie allgemein / Maßanalyse (Titrimetrie); Chemisches Gleichgewicht/Analyse Spektrometrische Titration Monografien über Indikatoren / Lehrbücher]|01-09-05 : l01|Che C 200: 1|201|false|false|false|Maßanalyse ; ID: gnd/4037863-9|16. Aufl.|Maßanalyse ; ID: gnd/4037863-9||VG 6600|Chemie und Pharmazie / Analytische Chemie / Analytische Chemie allgemein / Maßanalyse (Titrimetrie); Chemisches Gleichgewicht/Analyse Spektrometrische Titration Monografien über Indikatoren / Allgemeines|J33 (16)|||;;;;;;;;
Pica2rvk-Export|452|32274296X|3-11-016431-0|Luft; Chemie, Physik, Biologie, Reinhaltung, Recht||2003|Möller, Detlev *1947-* ; ID: gnd/12119244X|||AR 23000 [Allgemeines / Naturschutz und Umweltschutz / Luft / Allgemeines$Ahdub]|07-10-03 : l01|Che F 700: 66|0|false|false|false|||Luftreinhaltung ; ID: gnd/4036582-7||s| |a|Air |a|Pollution||||||;;;;;;;;;;;;
Pica2rvk-Export|453|1625382502|3-403-03479-8|Rund ums Wasser; Lernen an Stationen im Chemieunterricht [der Sekundarstufe I]|Chemie-Labor|2002|Graf, Erwin|||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|03-06-02 : l01|Che G 360: 94|0|false|false|false||1. Aufl.||||||||;;;;;;;;;;;;;;
Pica2rvk-Export|454|1601068956|3-934849-17-2|Zur Bedeutung chemischer Strukturen für Lernprozesse im Chemieunterricht; empirische Erhebungen zur Ableitung chemischer Symbole aus Strukturmodellen||2002|Wirbs, Hilde||||20-09-02 : l01|Che G 120: 38|0|false|false|false|||Vorstellung ; ID: gnd/4064032-2|||||||;;;;;;;;;;;;;
Pica2rvk-Export|455|1172295778|978-3-7614-2193-2; 3-7614-2193-1|Wasserstoff, Stickstoff- und Sauerstoffgruppe||2002||Glöckner, Wolfgang *1927-2015* ; ID: gnd/136360483||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|04-12-02 : l01|Che G 300: 4,1|0|false|false|false|Sekundarstufe 2 ; ID: gnd/4054367-5|||||||Handbuch der experimentellen Chemie$hHrsg.: Wolfgang Glöckner ... Autoren: Hans Joachim Bader ...$lBd. 1||;;;;;;;;;;;;
Pica2rvk-Export|456|1171516037|3-06-032199-X|Allgemeine, physikalische und analytische Chemie - Chemie und Umwelt||2002||Böhland, Heinz||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|20-11-02 : l01|Che G 360: 80,3|0|false|false|false||1. Aufl.||||||Chemische Schulexperimente$hhrsg. von Hans Keune$l3||;;;;;;;;;;;;;;;
Pica2rvk-Export|457|1170516319|978-3-7614-2373-8; 3-7614-2373-X|Qualitative Analyse||2002||Weißenhorn, Rudolf G.||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|30-08-02 : l01|Che G 300: 4,3/1|0|false|false|false|Sekundarstufe 2 ; ID: gnd/4054367-5|||||||Handbuch der experimentellen Chemie$hHrsg.: Wolfgang Glöckner ... Autoren: Hans Joachim Bader ...$lBd. 3,1 : Analytische Chemie ; 1||;;;;;;;;;;;;
Pica2rvk-Export|458|1169850146|3-7614-2370-5|Teilchen - Formeln - Redoxreaktionen||2002||Barke, Hans-Dieter *1946-* ; ID: gnd/109558278|||17-07-02 : l01|Che G 5: 2,3|0|false|false|false||||||||Handbuch des Chemieunterrichts$hhrsg. von Kurt Freytag und Eberhard Thomas. Verf. von Kurt Freytag ...$l3||;;;;;;;;;;;;;;
Pica2rvk-Export|459|1168567971|3-7614-2355-1; 978-3-7614-2355-4|PSE - Säuren - Salze - Elektrolyse;" von ""Ein Sack voll Ionen"" bis zu ""So kann man Schienen schweißen"""; Klassen 7 bis 10; [Arbeitsblätter, Tests, Rätsel]||2002||Bauch, Dagmar|||30-04-02 : l01|Che H 100: 88,2|202|false|false|false|Schuljahr 7-10 ; ID: gnd/4202506-0||||VB 4073||D 987 -2|Chemie$hBrigitte Duvinage (Hrsg.)$lBand 2||;;;;;;;;;;
